ofd_date,station_code,OFD,Rollover,Returns,OFD_1_lag,Slam_1_lag,Slam_3_lag,Rollover_3_lag,Rollover_4_lag,Sideline_4_lag,Earlies_Rec_5_lag,Rollover_5_lag,Slam_6_lag,Returns_6_lag,Rollover_7_lag,Returns_7_lag,R_Sideline_7_lag,Earlies_Rec_8_lag,Rollover_8_lag,R_Sideline_8_lag,OFD_9_lag,Slam_9_lag,Rollover_9_lag,Returns_9_lag,R_Sideline_9_lag,OFD_10_lag,OFD_11_lag,OFD_12_lag,OFD_13_lag,Rollover_21_lag,Slam_23_lag,Earlies_Rec_1_diff,Slam_2_diff,Rollover_2_diff,Rollover_3_diff,Returns_3_diff,Sideline_3_diff,OFD_7_diff,Slam_7_diff,Rollover_7_diff,Returns_7_diff,R_Sideline_7_diff,fc_codes_F13,fc_codes_F21,fc_codes_F50,fc_codes_F6,weekday_Sunday,month_May,DoM_3,DoM_8,DoM_9,DoM_10,DoM_11,DoM_13,DoM_19,DoM_30
2021-03-21,49,14715,46,137,15182.0,15255.0,14856.0,60.0,45.0,0.0,307.0,98.0,17204.0,199.0,1449.0,162.0,75.0,504.0,46.0,0.0,19117.0,18858.0,370.0,135.0,0.0,18203.0,18556.0,18887.0,18034.0,122.0,17110.0,11.0,-3119.0,-56.0,-14.0,50.0,239.0,-2663.0,-1463.0,-1403.0,-25.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,50,14431,25,118,13809.0,13748.0,15803.0,55.0,73.0,0.0,336.0,59.0,17674.0,153.0,64.0,144.0,80.0,510.0,68.0,1.0,17880.0,18189.0,41.0,93.0,1.0,17956.0,17025.0,18329.0,19059.0,44.0,19038.0,101.0,-2673.0,-21.0,-30.0,42.0,249.0,-639.0,-707.0,-39.0,-26.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,51,12950,17,101,15171.0,15079.0,15352.0,60.0,33.0,0.0,356.0,56.0,15832.0,193.0,46.0,133.0,50.0,483.0,52.0,0.0,18772.0,18782.0,106.0,113.0,0.0,18460.0,17298.0,18120.0,17266.0,89.0,17203.0,48.0,-4337.0,-44.0,-43.0,16.0,122.0,-3546.0,-3782.0,-29.0,-32.0,-4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,52,14202,21,107,14918.0,14835.0,15193.0,79.0,34.0,0.0,532.0,31.0,17224.0,200.0,25.0,204.0,137.0,551.0,69.0,1.0,18558.0,18418.0,51.0,157.0,0.0,18106.0,17092.0,19039.0,19175.0,34.0,17071.0,34.0,-2917.0,-5.0,-58.0,7.0,333.0,-600.0,-973.0,-4.0,-97.0,-13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,53,14267,28,72,13903.0,13818.0,14768.0,37.0,82.0,0.0,369.0,45.0,16213.0,192.0,58.0,104.0,107.0,514.0,68.0,0.0,17470.0,17648.0,48.0,138.0,0.0,17423.0,16561.0,17893.0,18708.0,41.0,16783.0,149.0,-2118.0,-7.0,-9.0,-43.0,186.0,-764.0,-688.0,-30.0,-32.0,-10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,54,12276,21,105,13416.0,13379.0,14001.0,106.0,44.0,0.0,322.0,80.0,14926.0,128.0,41.0,124.0,118.0,433.0,79.0,0.0,16550.0,16508.0,79.0,89.0,1.0,16785.0,15569.0,16209.0,16576.0,68.0,15643.0,53.0,-3269.0,-31.0,-85.0,33.0,283.0,-1491.0,-1611.0,-20.0,-19.0,-3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,55,14502,26,34,8968.0,8911.0,15373.0,101.0,54.0,0.0,176.0,51.0,16546.0,149.0,37.0,90.0,109.0,204.0,43.0,0.0,14635.0,14792.0,104.0,8.0,0.0,15722.0,15335.0,15084.0,16514.0,17.0,14536.0,45.0,620.0,-110.0,-75.0,19.0,535.0,2473.0,2513.0,-11.0,-56.0,-55.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,56,12851,77,83,12263.0,12319.0,13138.0,37.0,75.0,0.0,259.0,32.0,14557.0,152.0,131.0,103.0,66.0,464.0,66.0,0.0,15456.0,15640.0,29.0,101.0,0.0,15408.0,14781.0,15769.0,16512.0,98.0,14839.0,64.0,-1935.0,19.0,40.0,7.0,146.0,-535.0,-486.0,-54.0,-20.0,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,57,12610,41,107,12673.0,12672.0,13434.0,68.0,25.0,0.0,308.0,40.0,14339.0,154.0,65.0,151.0,78.0,380.0,74.0,0.0,16156.0,16103.0,37.0,134.0,1.0,15860.0,15337.0,15984.0,16638.0,104.0,14797.0,-18.0,-2153.0,8.0,-27.0,28.0,184.0,-728.0,-926.0,-24.0,-44.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,58,12538,48,79,12509.0,12552.0,12952.0,76.0,24.0,0.0,274.0,33.0,14896.0,115.0,17.0,108.0,110.0,392.0,60.0,0.0,15284.0,15364.0,19.0,69.0,0.0,14887.0,14862.0,15157.0,16046.0,74.0,14724.0,-9.0,-1748.0,24.0,-28.0,23.0,191.0,-511.0,-591.0,31.0,-29.0,-11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,59,9821,17,70,9997.0,9999.0,12311.0,38.0,78.0,0.0,228.0,64.0,13352.0,113.0,42.0,81.0,1.0,412.0,53.0,9.0,13168.0,13394.0,62.0,118.0,0.0,13491.0,12909.0,13830.0,14187.0,54.0,13306.0,88.0,-3599.0,-34.0,-21.0,2.0,156.0,302.0,230.0,-25.0,-11.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,60,10348,19,77,9867.0,9796.0,10788.0,28.0,39.0,0.0,281.0,32.0,11904.0,86.0,49.0,94.0,51.0,507.0,56.0,1.0,12706.0,12909.0,32.0,85.0,1.0,12434.0,11859.0,12677.0,13731.0,42.0,12530.0,80.0,-1490.0,-3.0,-9.0,23.0,150.0,66.0,50.0,-30.0,-17.0,-2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,61,10217,39,97,9959.0,10012.0,10282.0,50.0,51.0,0.0,216.0,87.0,11985.0,137.0,35.0,152.0,79.0,337.0,188.0,0.0,12652.0,12804.0,42.0,90.0,0.0,12604.0,11954.0,12934.0,13098.0,74.0,11961.0,13.0,-1704.0,-42.0,-11.0,27.0,164.0,-33.0,-120.0,4.0,-55.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,62,9748,17,49,9191.0,9193.0,10191.0,38.0,59.0,0.0,251.0,36.0,11320.0,93.0,70.0,47.0,6.0,347.0,54.0,0.0,11862.0,11989.0,54.0,76.0,1.0,12192.0,11598.0,12211.0,12713.0,90.0,11582.0,66.0,-1683.0,-32.0,-21.0,-6.0,116.0,-246.0,-270.0,-53.0,2.0,-6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,63,9309,17,46,9769.0,9783.0,9629.0,48.0,21.0,0.0,262.0,45.0,10261.0,88.0,28.0,64.0,54.0,301.0,38.0,0.0,12084.0,12051.0,24.0,71.0,0.0,11274.0,10998.0,11619.0,11090.0,18.0,10815.0,20.0,-1444.0,0.0,-31.0,-7.0,121.0,-912.0,-918.0,-11.0,-18.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,64,8913,17,43,8776.0,8712.0,9479.0,20.0,29.0,0.0,240.0,22.0,10011.0,91.0,34.0,51.0,58.0,332.0,44.0,1.0,11076.0,11188.0,63.0,65.0,0.0,10952.0,10479.0,11144.0,11462.0,24.0,10643.0,94.0,-1742.0,-5.0,-3.0,-18.0,111.0,-418.0,-436.0,-17.0,-8.0,-10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,65,10237,39,117,10787.0,10743.0,10414.0,209.0,33.0,0.0,211.0,53.0,11124.0,119.0,17.0,111.0,85.0,303.0,47.0,0.0,13173.0,13105.0,92.0,73.0,0.0,12660.0,12169.0,12342.0,12519.0,31.0,12190.0,53.0,-1536.0,-21.0,-170.0,56.0,226.0,-861.0,-953.0,22.0,6.0,-14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,66,11962,21,53,6707.0,6761.0,12934.0,99.0,39.0,0.0,116.0,56.0,14026.0,202.0,20.0,51.0,94.0,196.0,35.0,0.0,12282.0,12414.0,22.0,22.0,0.0,13441.0,12637.0,12799.0,14434.0,25.0,12051.0,26.0,1331.0,-114.0,-78.0,32.0,545.0,2262.0,2247.0,1.0,2.0,48.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,67,9222,104,78,8622.0,8583.0,9608.0,47.0,48.0,0.0,186.0,34.0,10030.0,100.0,40.0,88.0,54.0,297.0,204.0,0.0,10635.0,10818.0,22.0,77.0,1.0,10797.0,10182.0,11212.0,11008.0,37.0,10571.0,77.0,-1355.0,76.0,57.0,19.0,119.0,75.0,47.0,64.0,-10.0,-5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,68,23191,64,496,32386.0,32091.0,34247.0,111.0,214.0,1410.0,531.0,129.0,33344.0,894.0,86.0,545.0,1180.0,1009.0,112.0,1.0,33252.0,33311.0,329.0,426.0,0.0,32702.0,33556.0,31219.0,34869.0,17.0,26840.0,745.0,-9648.0,-357.0,-47.0,-398.0,453.0,631.0,2213.0,-22.0,-49.0,243.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,69,24282,529,660,29554.0,29863.0,34247.0,88.0,78.0,0.0,966.0,146.0,34247.0,894.0,23.0,671.0,200.0,1266.0,102.0,1.0,33583.0,33498.0,40.0,293.0,0.0,34245.0,33166.0,30419.0,34116.0,32.0,28188.0,-84.0,-10601.0,440.0,441.0,434.0,1666.0,149.0,-540.0,506.0,-11.0,261.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,70,26176,46,91,34869.0,34247.0,34247.0,121.0,154.0,0.0,754.0,226.0,34247.0,894.0,26.0,84.0,356.0,1030.0,81.0,9.0,34869.0,34247.0,418.0,322.0,0.0,34869.0,34869.0,34869.0,34869.0,17.0,30460.0,684.0,-6454.0,-49.0,-75.0,-516.0,1666.0,4975.0,6040.0,20.0,7.0,258.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,71,19266,30,824,25495.0,25757.0,34247.0,1449.0,131.0,0.0,896.0,121.0,34101.0,894.0,47.0,674.0,337.0,769.0,94.0,2.0,31716.0,32079.0,306.0,296.0,0.0,33038.0,32052.0,31233.0,34869.0,58.0,26703.0,751.0,-14559.0,-66.0,-1419.0,498.0,1666.0,1835.0,2296.0,-17.0,150.0,1137.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,72,20460,68,538,25659.0,25246.0,34247.0,152.0,150.0,0.0,814.0,144.0,31747.0,894.0,59.0,383.0,1454.0,803.0,131.0,1.0,32070.0,32206.0,182.0,291.0,2.0,32776.0,32104.0,31554.0,34869.0,67.0,25808.0,929.0,-14375.0,-71.0,-84.0,29.0,1662.0,-366.0,-797.0,9.0,155.0,-450.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,73,20213,1069,666,25331.0,25225.0,32041.0,48.0,79.0,0.0,526.0,79.0,29227.0,894.0,1169.0,531.0,46.0,820.0,69.0,628.0,28446.0,28844.0,211.0,243.0,979.0,28066.0,26128.0,24827.0,27238.0,72.0,24754.0,-167.0,-11913.0,795.0,1021.0,182.0,1564.0,1090.0,1442.0,-100.0,135.0,304.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,74,19273,406,186,26242.0,26211.0,34247.0,114.0,169.0,0.0,593.0,95.0,27227.0,769.0,699.0,236.0,120.0,1066.0,49.0,0.0,28921.0,28638.0,274.0,403.0,0.0,28695.0,28874.0,27628.0,30904.0,51.0,25175.0,119.0,-12168.0,319.0,292.0,-33.0,1666.0,974.0,2236.0,-293.0,-50.0,-101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,75,17049,39,50,23628.0,23329.0,33431.0,129.0,127.0,0.0,617.0,259.0,28689.0,894.0,19.0,656.0,0.0,726.0,61.0,11.0,27094.0,27297.0,241.0,231.0,0.0,27001.0,25739.0,26089.0,33717.0,51.0,24513.0,560.0,-14951.0,-89.0,-90.0,-215.0,1666.0,4068.0,3754.0,20.0,-606.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,76,12346,214,124,18481.0,17491.0,27866.0,69.0,126.0,0.0,409.0,101.0,30508.0,894.0,816.0,68.0,395.0,656.0,40.0,0.0,26449.0,26664.0,224.0,336.0,0.0,27286.0,27561.0,25897.0,34869.0,32.0,23042.0,433.0,-17470.0,148.0,145.0,-450.0,1666.0,-17.0,649.0,-602.0,56.0,340.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,77,8998,17,8,6577.0,6815.0,12991.0,39.0,24.0,0.0,417.0,103.0,14167.0,138.0,51.0,22.0,11.0,221.0,121.0,0.0,14670.0,14781.0,43.0,14.0,0.0,13092.0,12890.0,13315.0,17611.0,17.0,13789.0,-178.0,-5989.0,-87.0,-22.0,0.0,721.0,-458.0,-670.0,-34.0,-14.0,-10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,78,19273,369,331,22465.0,22785.0,30974.0,93.0,71.0,0.0,746.0,122.0,27049.0,894.0,21.0,424.0,3.0,726.0,116.0,13.0,24559.0,24614.0,63.0,183.0,0.0,25646.0,24430.0,24327.0,29363.0,17.0,21740.0,311.0,-10324.0,305.0,276.0,82.0,1431.0,4357.0,4387.0,348.0,-93.0,746.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-21,79,5996,22,76,6984.0,7264.0,12909.0,525.0,333.0,3.0,287.0,693.0,15403.0,265.0,17.0,86.0,183.0,349.0,207.0,4.0,12836.0,12954.0,94.0,34.0,0.0,12905.0,14119.0,13664.0,16453.0,17.0,12245.0,-138.0,-8575.0,-409.0,-503.0,43.0,1099.0,-603.0,-970.0,5.0,-10.0,-39.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-22,0,22465,125,402,9327.0,9127.0,22642.0,141.0,71.0,0.0,634.0,205.0,20621.0,211.0,101.0,273.0,1586.0,533.0,31.0,174.0,15255.0,15635.0,60.0,74.0,0.0,20299.0,21530.0,21939.0,22521.0,244.0,14517.0,1207.0,9183.0,-51.0,-16.0,376.0,-16.0,-2151.0,-2587.0,24.0,129.0,-400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,1,13231,64,171,5281.0,5466.0,13399.0,76.0,46.0,0.0,210.0,136.0,11919.0,89.0,76.0,122.0,799.0,406.0,17.0,133.0,9000.0,9082.0,91.0,14.0,0.0,11783.0,12496.0,12659.0,13566.0,56.0,9134.0,422.0,5324.0,23.0,-12.0,161.0,8.0,-1831.0,-1728.0,-12.0,49.0,-150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,2,29868,257,352,27184.0,28133.0,33506.0,256.0,294.0,4.0,1492.0,409.0,32951.0,191.0,1449.0,446.0,835.0,864.0,240.0,184.0,28211.0,28966.0,206.0,232.0,1.0,33289.0,33169.0,34869.0,34869.0,114.0,27047.0,-683.0,-58.0,-61.0,1.0,185.0,17.0,-463.0,402.0,-1192.0,-94.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,3,33575,133,631,22916.0,24579.0,32779.0,306.0,424.0,0.0,1983.0,169.0,29887.0,247.0,304.0,799.0,1708.0,734.0,117.0,456.0,27313.0,27979.0,113.0,149.0,6.0,34119.0,32473.0,34869.0,32597.0,171.0,23632.0,322.0,4219.0,-47.0,-173.0,417.0,485.0,-23.0,727.0,-171.0,-168.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,4,31886,86,155,15842.0,16891.0,28230.0,300.0,99.0,0.0,1645.0,96.0,26318.0,529.0,181.0,152.0,1708.0,518.0,224.0,1655.0,23274.0,23777.0,143.0,111.0,1109.0,27757.0,28140.0,30651.0,27319.0,383.0,24016.0,-162.0,5863.0,-38.0,-214.0,40.0,15.0,-930.0,-997.0,-95.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,5,30314,219,695,16860.0,19009.0,28828.0,236.0,432.0,1666.0,1776.0,136.0,27989.0,266.0,211.0,687.0,1708.0,709.0,141.0,508.0,23251.0,24282.0,129.0,246.0,5.0,30149.0,30530.0,29828.0,31429.0,251.0,21993.0,215.0,3555.0,88.0,-17.0,552.0,26.0,1408.0,1103.0,8.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,6,13703,1149,346,13311.0,14537.0,23090.0,1190.0,79.0,4.0,1534.0,111.0,30989.0,100.0,111.0,319.0,1708.0,479.0,1449.0,542.0,19594.0,20713.0,1449.0,197.0,1.0,22504.0,23012.0,27928.0,30166.0,91.0,19250.0,216.0,-4545.0,868.0,-41.0,227.0,19.0,-339.0,-31.0,1038.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,7,23128,166,304,16122.0,17253.0,22804.0,244.0,309.0,1.0,1474.0,126.0,19911.0,134.0,264.0,311.0,1708.0,630.0,126.0,934.0,17821.0,18784.0,146.0,117.0,1.0,22303.0,23026.0,25004.0,22758.0,1120.0,17319.0,62.0,1948.0,61.0,-78.0,159.0,17.0,-436.0,-849.0,-98.0,-7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,8,12331,155,313,11761.0,12233.0,22176.0,465.0,1449.0,2.0,2324.0,217.0,30619.0,129.0,1449.0,464.0,1708.0,768.0,1214.0,651.0,18705.0,19734.0,188.0,227.0,1.0,23216.0,22070.0,24481.0,27550.0,208.0,17466.0,0.0,-4486.0,-37.0,-310.0,184.0,14.0,-537.0,4606.0,-1294.0,-151.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,9,11944,1449,140,9956.0,10675.0,15272.0,99.0,1449.0,0.0,2324.0,1246.0,22072.0,112.0,1449.0,275.0,181.0,438.0,1309.0,172.0,17441.0,19244.0,157.0,82.0,11.0,16004.0,19589.0,24061.0,21784.0,647.0,16529.0,0.0,-1013.0,763.0,1350.0,-10.0,4.0,-1531.0,4459.0,0.0,-135.0,1385.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,10,14371,49,219,10805.0,11119.0,15034.0,139.0,52.0,4.0,1920.0,197.0,13391.0,91.0,535.0,262.0,1244.0,724.0,464.0,148.0,11051.0,11728.0,280.0,100.0,3.0,14973.0,15540.0,17319.0,15793.0,86.0,10837.0,677.0,2594.0,-72.0,-90.0,138.0,18.0,981.0,242.0,-486.0,-43.0,-33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,11,31819,1449,339,13273.0,13940.0,21461.0,174.0,71.0,0.0,461.0,261.0,31981.0,164.0,198.0,43.0,0.0,787.0,70.0,0.0,22955.0,22880.0,99.0,16.0,0.0,23364.0,22992.0,33860.0,16910.0,88.0,21758.0,-359.0,13562.0,1328.0,1275.0,331.0,4.0,16058.0,14599.0,1251.0,296.0,664.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,12,11306,394,109,6970.0,7497.0,9617.0,274.0,106.0,0.0,271.0,60.0,9719.0,36.0,125.0,144.0,381.0,391.0,17.0,56.0,9674.0,9586.0,46.0,8.0,1.0,11061.0,10780.0,11423.0,10706.0,61.0,8336.0,33.0,1719.0,313.0,120.0,62.0,2.0,2634.0,84.0,269.0,-35.0,-54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,13,5081,471,220,8465.0,8855.0,12686.0,17.0,44.0,4.0,816.0,1449.0,18106.0,74.0,742.0,317.0,443.0,605.0,149.0,164.0,10170.0,10386.0,48.0,8.0,1.0,11899.0,13011.0,14029.0,17173.0,411.0,10712.0,-269.0,-4191.0,430.0,454.0,132.0,4.0,-38.0,150.0,-271.0,-97.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,14,8425,688,81,7533.0,8119.0,12783.0,149.0,411.0,1.0,396.0,170.0,14891.0,65.0,531.0,108.0,236.0,149.0,26.0,52.0,11870.0,12001.0,56.0,66.0,0.0,13511.0,12329.0,13768.0,12716.0,1449.0,11196.0,286.0,-1766.0,545.0,539.0,40.0,0.0,-959.0,-53.0,157.0,-27.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,15,8101,57,60,6369.0,6223.0,11789.0,73.0,121.0,0.0,1137.0,244.0,15971.0,25.0,49.0,101.0,889.0,926.0,17.0,275.0,10479.0,10515.0,161.0,26.0,0.0,12334.0,12338.0,14001.0,15271.0,1018.0,10243.0,748.0,-2095.0,-7.0,-16.0,27.0,6.0,353.0,440.0,8.0,-41.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,16,10408,89,8,5021.0,4976.0,9709.0,33.0,190.0,3.0,819.0,54.0,10030.0,8.0,255.0,11.0,122.0,45.0,17.0,70.0,8331.0,8711.0,126.0,8.0,0.0,11045.0,10413.0,11316.0,9652.0,24.0,7917.0,157.0,3263.0,58.0,56.0,0.0,13.0,-1028.0,142.0,-166.0,-3.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,17,5021,21,46,5021.0,4976.0,8541.0,38.0,43.0,0.0,106.0,124.0,9879.0,14.0,36.0,113.0,349.0,45.0,17.0,115.0,8149.0,8785.0,73.0,9.0,0.0,7341.0,8639.0,9828.0,11924.0,42.0,7224.0,318.0,-1936.0,-20.0,-17.0,30.0,3.0,-372.0,-433.0,-15.0,-67.0,-33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,18,5715,64,69,5143.0,5074.0,7577.0,89.0,128.0,1.0,1224.0,203.0,6486.0,34.0,46.0,79.0,456.0,145.0,20.0,41.0,6657.0,6847.0,92.0,53.0,1.0,7698.0,7536.0,8512.0,7661.0,121.0,6305.0,445.0,-599.0,-20.0,-25.0,11.0,9.0,-837.0,-554.0,18.0,-10.0,-38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,19,8791,613,24,5021.0,4976.0,6890.0,17.0,41.0,1.0,660.0,17.0,9050.0,21.0,842.0,30.0,151.0,45.0,17.0,0.0,7052.0,7299.0,36.0,15.0,0.0,8118.0,7980.0,8914.0,9257.0,178.0,7059.0,225.0,1523.0,589.0,596.0,5.0,16.0,-22.0,247.0,-229.0,-6.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,20,5126,42,34,5021.0,4976.0,6341.0,255.0,56.0,1.0,297.0,169.0,8065.0,26.0,39.0,79.0,1263.0,324.0,59.0,0.0,5299.0,5898.0,72.0,32.0,0.0,7383.0,7869.0,8399.0,8314.0,36.0,6031.0,-582.0,-1190.0,-2.0,-213.0,16.0,-276.0,-406.0,0.0,3.0,-45.0,-184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,21,5021,31,51,5021.0,4976.0,6522.0,66.0,84.0,4.0,256.0,106.0,7544.0,8.0,31.0,68.0,844.0,110.0,26.0,144.0,5656.0,5981.0,49.0,22.0,3.0,5665.0,7566.0,5214.0,8410.0,23.0,5640.0,660.0,-376.0,11.0,-35.0,30.0,0.0,0.0,0.0,0.0,-17.0,-440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,22,20910,297,514,16754.0,17611.0,16154.0,141.0,161.0,0.0,310.0,61.0,18802.0,40.0,136.0,291.0,627.0,392.0,381.0,179.0,15471.0,15715.0,69.0,16.0,0.0,18134.0,19859.0,19289.0,18972.0,130.0,15222.0,540.0,9547.0,260.0,156.0,488.0,-196.0,-31.0,-726.0,161.0,223.0,375.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,23,5021,336,54,5021.0,4976.0,5856.0,139.0,35.0,0.0,149.0,87.0,8447.0,11.0,29.0,69.0,434.0,175.0,49.0,239.0,5021.0,5131.0,37.0,16.0,1.0,7216.0,5021.0,7574.0,8448.0,17.0,4976.0,-216.0,0.0,309.0,197.0,40.0,0.0,0.0,0.0,307.0,-15.0,-167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,24,21923,667,81,15635.0,16311.0,19076.0,1449.0,1449.0,56.0,780.0,1449.0,23174.0,59.0,1411.0,19.0,7.0,1293.0,503.0,15.0,18852.0,18563.0,767.0,48.0,12.0,19047.0,22634.0,22567.0,15235.0,1295.0,21264.0,134.0,3139.0,-312.0,-782.0,40.0,-48.0,6118.0,6213.0,-744.0,62.0,505.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-22,25,14814,59,88,13690.0,14103.0,16112.0,51.0,51.0,0.0,393.0,54.0,15722.0,84.0,160.0,44.0,0.0,1145.0,120.0,0.0,16105.0,15939.0,80.0,55.0,0.0,19293.0,22436.0,16137.0,15312.0,120.0,21705.0,-47.0,-2627.0,-235.0,8.0,15.0,0.0,964.0,-128.0,-101.0,44.0,377.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-22,26,21687,163,85,13968.0,14398.0,17169.0,247.0,904.0,3.0,990.0,90.0,24288.0,95.0,102.0,44.0,0.0,1024.0,260.0,3.0,18985.0,18510.0,795.0,172.0,4.0,26507.0,23797.0,14049.0,16973.0,189.0,23901.0,169.0,4271.0,-462.0,-84.0,28.0,5.0,6205.0,5386.0,61.0,41.0,423.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-22,27,16780,37,97,13175.0,14079.0,15734.0,48.0,139.0,0.0,951.0,42.0,16735.0,25.0,359.0,33.0,0.0,1749.0,137.0,0.0,14892.0,14638.0,33.0,37.0,0.0,17353.0,22312.0,18149.0,14432.0,89.0,19009.0,-428.0,242.0,-37.0,-11.0,6.0,0.0,3403.0,2331.0,-322.0,64.0,427.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-22,28,14852,64,53,12123.0,12662.0,14495.0,179.0,95.0,21.0,1412.0,253.0,16773.0,58.0,645.0,41.0,0.0,797.0,90.0,0.0,16720.0,16638.0,339.0,82.0,21.0,18405.0,20262.0,15119.0,14100.0,78.0,19050.0,13.0,-1000.0,-123.0,-115.0,15.0,0.0,3169.0,1536.0,-581.0,12.0,478.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-22,29,14611,80,66,11530.0,11968.0,13910.0,186.0,204.0,0.0,210.0,269.0,16767.0,80.0,655.0,24.0,0.0,788.0,61.0,0.0,15029.0,15099.0,331.0,45.0,0.0,17075.0,18122.0,16005.0,13840.0,85.0,17698.0,110.0,1615.0,14.0,-106.0,21.0,0.0,2381.0,2757.0,-575.0,42.0,468.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-03-22,30,17504,61,20,12384.0,12488.0,13508.0,183.0,75.0,0.0,815.0,65.0,19361.0,16.0,130.0,8.0,0.0,1057.0,61.0,0.0,15584.0,15622.0,54.0,153.0,0.0,21404.0,21851.0,6429.0,14189.0,73.0,16950.0,274.0,2977.0,-547.0,-122.0,-13.0,0.0,4361.0,3856.0,-69.0,12.0,327.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
